"","FIPS","GeoName","year","rpp_goods","rpp_services_housing","rpp_services_other","rpp_services_utilities","rpp_all_items"
"4612","34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2018,"104.783","110.012","103.711","90.841","104.81"
"4613","34620","Muncie, IN (Metropolitan Statistical Area)",2018,"97.625","71.691","95.962","105.551","91.783"
"4614","34740","Muskegon, MI (Metropolitan Statistical Area)",2018,"97.184","67.621","96.351","97.932","91.273"
"4615","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",2018,"95.664","81.953","97.761","104.777","93.577"
"4616","34900","Napa, CA (Metropolitan Statistical Area)",2018,"105.491","171.687","103.931","91.076","112.722"
"4617","34940","Naples-Marco Island, FL (Metropolitan Statistical Area)",2018,"95.426","131.253","98.753","91.581","102.87"
"4618","34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2018,"92.079","99.548","94.579","103.869","94.613"
"4619","35100","New Bern, NC (Metropolitan Statistical Area)",2018,"95.863","60.49","98.04","100.411","89.372"
"4620","35300","New Haven-Milford, CT (Metropolitan Statistical Area)",2018,"101.723","112.898","100.183","102.762","102.468"
"4621","35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)",2018,"93.728","87.199","98.333","102.568","95.048"
"4622","35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2018,"109.182","164.289","108.22","98.268","114.391"
"4623","35660","Niles, MI (Metropolitan Statistical Area)",2018,"97.184","64.066","96.351","97.962","89.968"
"4624","35840","North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2018,"95.426","125.187","98.753","91.579","101.623"
"4625","35980","Norwich-New London, CT (Metropolitan Statistical Area)",2018,"101.723","100.85","100.183","102.681","100.789"
"4626","36100","Ocala, FL (Metropolitan Statistical Area)",2018,"95.426","77.993","98.753","91.302","93.46"
"4627","36140","Ocean City, NJ (Metropolitan Statistical Area)",2018,"100.738","114.636","97.879","102.527","103.275"
"4628","36220","Odessa, TX (Metropolitan Statistical Area)",2018,"94.217","94.933","98.035","109.399","96.543"
"4629","36260","Ogden-Clearfield, UT (Metropolitan Statistical Area)",2018,"96.724","95.157","95.838","84.548","95.759"
"4630","36420","Oklahoma City, OK (Metropolitan Statistical Area)",2018,"93.769","78.656","98.137","111.154","93.569"
"4631","36500","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2018,"104.783","114.001","103.711","90.836","105.267"
"4632","36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2018,"94.888","88.672","96.515","102.33","94.922"
"4633","36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2018,"95.426","111.003","98.753","91.446","99.29"
"4634","36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2018,"97.943","76.299","95.476","89.979","92.901"
"4635","36980","Owensboro, KY (Metropolitan Statistical Area)",2018,"92.677","60.296","96.511","104.647","88.467"
"4636","37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2018,"105.491","180.457","103.931","91.311","112.653"
"4637","37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2018,"95.426","105.961","98.753","91.541","98.654"
"4638","37460","Panama City, FL (Metropolitan Statistical Area)",2018,"95.426","85.998","98.753","91.445","94.87"
"4639","37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2018,"95.447","62.154","98.073","105.069","90.45"
"4640","37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2018,"95.426","84.763","98.753","91.43","95.106"
"4641","37900","Peoria, IL (Metropolitan Statistical Area)",2018,"97.774","68.329","96.24","93.641","91.561"
"4642","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2018,"98.019","117.615","102.466","98.888","102.877"
"4643","38060","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2018,"96.558","104.808","100.272","102.665","99.755"
"4644","38220","Pine Bluff, AR (Metropolitan Statistical Area)",2018,"92.945","46.257","98.155","107.874","84.601"
"4645","38300","Pittsburgh, PA (Metropolitan Statistical Area)",2018,"100.728","77.427","98.047","97.315","95.546"
"4646","38340","Pittsfield, MA (Metropolitan Statistical Area)",2018,"101.021","99.348","99.458","99.599","99.859"
"4647","38540","Pocatello, ID (Metropolitan Statistical Area)",2018,"95.91","62.702","95.358","78.814","88.563"
"4648","38860","Portland-South Portland, ME (Metropolitan Statistical Area)",2018,"100.987","109.415","99.784","64.562","100.733"
"4649","38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2018,"104.652","127.222","103.325","89.096","106.553"
"4650","38940","Port St. Lucie, FL (Metropolitan Statistical Area)",2018,"95.426","112.579","98.753","91.453","99.688"
"4651","39100","Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) 1/",2018,"109.189","125.182","108.395","95.754","110.441"
"4652","39150","Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2018,"95.528","82.258","96.769","102.728","93.516"
"4653","39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2018,"100.932","103.964","99.605","98.547","100.581"
"4654","39340","Provo-Orem, UT (Metropolitan Statistical Area)",2018,"96.724","103.785","95.838","84.594","96.971"
"4655","39380","Pueblo, CO (Metropolitan Statistical Area)",2018,"95.794","68.534","95.462","82.052","89.222"
"4656","39460","Punta Gorda, FL (Metropolitan Statistical Area)",2018,"95.426","102.706","98.753","91.61","98.289"
"4657","39540","Racine, WI (Metropolitan Statistical Area)",2018,"97.943","83.123","95.476","89.845","94.019"
"4658","39580","Raleigh-Cary, NC (Metropolitan Statistical Area)",2018,"95.863","98.683","98.04","100.529","97.396"
"4659","39660","Rapid City, SD (Metropolitan Statistical Area)",2018,"95.951","71.213","96.944","94.413","92.308"
"4660","39740","Reading, PA (Metropolitan Statistical Area)",2018,"100.728","94.286","98.047","97.216","98.249"
"4661","39820","Redding, CA (Metropolitan Statistical Area)",2018,"105.491","91.629","103.931","90.913","101.612"
"4662","39900","Reno, NV (Metropolitan Statistical Area)",2018,"95.542","108.62","95.343","97.114","97.289"
"4663","40060","Richmond, VA (Metropolitan Statistical Area)",2018,"95.698","99.601","97.872","101.184","97.543"
"4664","40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2018,"99.806","123.396","102.352","91.116","104.428"
"4665","40220","Roanoke, VA (Metropolitan Statistical Area)",2018,"95.698","78.224","97.872","101.059","93.306"
"4666","40340","Rochester, MN (Metropolitan Statistical Area)",2018,"93.566","83.046","96.47","88.763","93.413"
"4667","40380","Rochester, NY (Metropolitan Statistical Area)",2018,"100.462","90.538","98.204","95.777","97.498"
"4668","40420","Rockford, IL (Metropolitan Statistical Area)",2018,"97.774","70.302","96.24","93.612","91.802"
"4669","40580","Rocky Mount, NC (Metropolitan Statistical Area)",2018,"95.863","45.746","98.04","100.298","86.213"
"4670","40660","Rome, GA (Metropolitan Statistical Area)",2018,"95.749","50.142","97.438","107.024","86.524"
"4671","40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2018,"105.491","131.745","103.931","91.149","107.677"
"4672","40980","Saginaw, MI (Metropolitan Statistical Area)",2018,"97.184","67.5","96.351","97.999","91.236"
"4673","41060","St. Cloud, MN (Metropolitan Statistical Area)",2018,"93.566","80.808","96.47","88.783","92.722"
"4674","41100","St. George, UT (Metropolitan Statistical Area)",2018,"96.724","87.903","95.838","84.426","94.126"
"4675","41140","St. Joseph, MO-KS (Metropolitan Statistical Area)",2018,"95.159","58.338","96.558","110.228","90.12"
"4676","41180","St. Louis, MO-IL (Metropolitan Statistical Area)",2018,"97.398","82.478","97.009","104.416","95.178"
"4677","41420","Salem, OR (Metropolitan Statistical Area)",2018,"104.626","97.283","103.236","88.557","102.153"
"4678","41500","Salinas, CA (Metropolitan Statistical Area)",2018,"105.491","160.14","103.931","91.171","111.185"
"4679","41540","Salisbury, MD-DE (Metropolitan Statistical Area)",2018,"95.57","78.142","97.764","101.511","92.663"
"4680","41620","Salt Lake City, UT (Metropolitan Statistical Area)",2018,"96.724","112.779","95.838","84.592","98.047"
"4681","41660","San Angelo, TX (Metropolitan Statistical Area)",2018,"94.217","87.282","98.035","109.415","95.207"
"4682","41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2018,"94.217","94.051","98.035","109.368","96.384"
"4683","41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2018,"99.59","180.106","104.438","91.172","110.923"
"4684","41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2018,"115.601","212.255","110.832","91.118","120.605"
"4685","41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2018,"105.491","231.183","103.931","91.151","113.335"
"4686","42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2018,"105.491","142.592","103.931","91.216","109.381"
"4687","42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2018,"105.491","165.866","103.931","91.155","110.814"
"4688","42140","Santa Fe, NM (Metropolitan Statistical Area)",2018,"96.139","101.767","95.553","86.477","96.596"
"4689","42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2018,"105.491","175.142","103.931","91.307","112.327"
"4690","42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2018,"105.491","166.524","103.931","91.113","111.717"
"4691","42340","Savannah, GA (Metropolitan Statistical Area)",2018,"95.749","89.686","97.438","107.135","95.792"
"4692","42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",2018,"100.728","68.467","98.047","97.315","93.41"
"4693","42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2018,"105.109","152.137","103.478","90.965","109.372"
"4694","42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2018,"95.426","83.867","98.753","91.355","94.515"
"4695","42700","Sebring-Avon Park, FL (Metropolitan Statistical Area)",2018,"95.426","63.015","98.753","91.366","90.188"
"4696","43100","Sheboygan, WI (Metropolitan Statistical Area)",2018,"97.943","75.19","95.476","89.843","92.456"
"4697","43300","Sherman-Denison, TX (Metropolitan Statistical Area)",2018,"94.217","77.276","98.035","109.441","93.27"
"4698","43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2018,"93.728","68.788","98.333","102.559","91.324"
"4699","43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2018,"95.528","63.043","96.769","102.677","89.225"
"4700","43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2018,"95.714","71.432","96.573","97.226","92.166"
"4701","43620","Sioux Falls, SD (Metropolitan Statistical Area)",2018,"95.951","85.049","96.944","94.389","94.877"
"4702","43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2018,"97.558","71.719","96.029","103.967","92.3"
"4703","43900","Spartanburg, SC (Metropolitan Statistical Area)",2018,"95.572","64.336","97.631","107.284","90.635"
"4704","44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2018,"104.783","86.085","103.711","90.81","100.44"
"4705","44100","Springfield, IL (Metropolitan Statistical Area)",2018,"97.774","74.288","96.24","93.561","93.1"
"4706","44140","Springfield, MA (Metropolitan Statistical Area)",2018,"101.021","92.336","99.458","99.597","98.806"
"4707","44180","Springfield, MO (Metropolitan Statistical Area)",2018,"95.173","63.596","96.512","109.458","90.259"
"4708","44220","Springfield, OH (Metropolitan Statistical Area)",2018,"97.518","62.051","96.191","96.906","90.198"
"4709","44300","State College, PA (Metropolitan Statistical Area)",2018,"100.728","105.856","98.047","97.139","100.035"
"4710","44420","Staunton, VA (Metropolitan Statistical Area)",2018,"95.698","75.916","97.872","101.178","92.51"
"4711","44700","Stockton, CA (Metropolitan Statistical Area)",2018,"105.491","110.614","103.931","91.071","104.867"
"4712","44940","Sumter, SC (Metropolitan Statistical Area)",2018,"95.572","54.54","97.631","107.118","87.236"
"4713","45060","Syracuse, NY (Metropolitan Statistical Area)",2018,"100.462","86.777","98.204","95.768","96.891"
"4714","45220","Tallahassee, FL (Metropolitan Statistical Area)",2018,"95.426","78.254","98.753","91.312","94.118"
"4715","45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2018,"94.39","107.98","92.097","91.506","95.11"
"4716","45460","Terre Haute, IN (Metropolitan Statistical Area)",2018,"97.625","61.152","95.962","105.543","89.866"
"4717","45500","Texarkana, TX-AR (Metropolitan Statistical Area)",2018,"93.8","55.015","98.074","108.724","87.561"
"4718","45540","The Villages, FL (Metropolitan Statistical Area)",2018,"95.426","86.242","98.753","91.544","95.01"
"4719","45780","Toledo, OH (Metropolitan Statistical Area)",2018,"97.518","70.961","96.191","97.18","92.172"
"4720","45820","Topeka, KS (Metropolitan Statistical Area)",2018,"94.973","71.264","97.182","116.972","92.37"
"4721","45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)",2018,"100.738","139.346","97.879","102.558","103.706"
"4722","46060","Tucson, AZ (Metropolitan Statistical Area)",2018,"95.528","89.069","96.769","102.727","95.253"
"4723","46140","Tulsa, OK (Metropolitan Statistical Area)",2018,"93.769","71.884","98.137","111.234","92.209"
"4724","46220","Tuscaloosa, AL (Metropolitan Statistical Area)",2018,"92.211","56.633","96.197","116.538","86.51"
"4725","46300","Twin Falls, ID (Metropolitan Statistical Area) 1/",2018,"95.91","71.065","95.358","78.72","90.3"
"4726","46340","Tyler, TX (Metropolitan Statistical Area)",2018,"94.217","81.112","98.035","109.424","94.168"
"4727","46520","Urban Honolulu, HI (Metropolitan Statistical Area)",2018,"116.194","167.127","98.144","103.231","111.993"
"4728","46540","Utica-Rome, NY (Metropolitan Statistical Area)",2018,"100.462","75.553","98.204","95.849","94.59"
"4729","46660","Valdosta, GA (Metropolitan Statistical Area)",2018,"95.749","56.713","97.438","107.014","88.144"
"4730","46700","Vallejo, CA (Metropolitan Statistical Area)",2018,"105.491","152.32","103.931","91.157","109.769"
"4731","47020","Victoria, TX (Metropolitan Statistical Area)",2018,"94.217","80.828","98.035","109.363","94.051"
"4732","47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2018,"100.738","99.837","97.879","102.408","99.211"
"4733","47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",2018,"95.703","100.942","97.876","101.305","97.814"
"4734","47300","Visalia, CA (Metropolitan Statistical Area)",2018,"105.491","81.843","103.931","91.093","99.832"
"4735","47380","Waco, TX (Metropolitan Statistical Area)",2018,"94.217","77.063","98.035","109.518","93.253"
"4736","47460","Walla Walla, WA (Metropolitan Statistical Area)",2018,"104.783","87.966","103.711","90.903","100.797"
"4737","47580","Warner Robins, GA (Metropolitan Statistical Area)",2018,"95.749","74.164","97.438","107.018","93.254"
"4738","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",2018,"105.48","164.456","104.067","99.608","110.916"
"4739","47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2018,"95.875","69.811","96.494","96.237","91.077"
"4740","48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2018,"100.462","83.124","98.204","95.787","95.438"
"4741","48140","Wausau-Weston, WI (Metropolitan Statistical Area)",2018,"97.943","68.448","95.476","89.792","91.298"
"4742","48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2018,"95.427","48.993","97.979","100.371","86.709"
"4743","48300","Wenatchee, WA (Metropolitan Statistical Area)",2018,"104.783","97.137","103.711","91.041","102.504"
"4744","48540","Wheeling, WV-OH (Metropolitan Statistical Area)",2018,"95.43","49.161","97.996","101.136","86.869"
"4745","48620","Wichita, KS (Metropolitan Statistical Area)",2018,"94.973","69.741","97.182","116.926","92.07"
"4746","48660","Wichita Falls, TX (Metropolitan Statistical Area)",2018,"94.217","58.417","98.035","109.449","89.033"
"4747","48700","Williamsport, PA (Metropolitan Statistical Area)",2018,"100.728","71.924","98.047","97.184","94.027"
"4748","48900","Wilmington, NC (Metropolitan Statistical Area)",2018,"95.863","90.448","98.04","100.58","95.976"
"4749","49020","Winchester, VA-WV (Metropolitan Statistical Area)",2018,"95.64","91.856","97.921","102.057","96.372"
"4750","49180","Winston-Salem, NC (Metropolitan Statistical Area)",2018,"95.863","64.076","98.04","100.419","90.829"
"4751","49340","Worcester, MA-CT (Metropolitan Statistical Area)",2018,"101.094","103.768","99.53","99.93","100.553"
"4752","49420","Yakima, WA (Metropolitan Statistical Area)",2018,"104.783","72.575","103.711","90.839","96.782"
"4753","49620","York-Hanover, PA (Metropolitan Statistical Area)",2018,"100.728","89.982","98.047","97.196","97.688"
"4754","49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",2018,"97.592","58.663","96.183","97.168","89.032"
"4755","49700","Yuba City, CA (Metropolitan Statistical Area)",2018,"105.491","85.579","103.931","90.929","100.382"
"4756","49740","Yuma, AZ (Metropolitan Statistical Area)",2018,"95.528","69.381","96.769","102.673","90.67"
"4757","1","Alabama (Nonmetropolitan Portion)",2018,"92.211","42.985","96.197","116.509","82.365"
"4758","2","Alaska (Nonmetropolitan Portion)",2018,"102.85","97.062","103.089","111.021","102.27"
"4759","4","Arizona (Nonmetropolitan Portion)",2018,"95.528","51.879","96.769","102.66","83.21"
"4760","5","Arkansas (Nonmetropolitan Portion)",2018,"92.945","47.523","98.155","107.819","84.532"
"4761","6","California (Nonmetropolitan Portion)",2018,"105.491","84.823","103.931","90.978","99.957"
"4762","8","Colorado (Nonmetropolitan Portion)",2018,"95.794","92.025","95.462","82.026","94.419"
"4763","9","Connecticut (Nonmetropolitan Portion)",2018,"101.723","96.322","100.183","102.679","100.073"
"4764","10","Delaware (Nonmetropolitan Portion)",2018,"0","0","0","0","0"
"4765","11","District of Columbia (Nonmetropolitan Portion)",2018,"0","0","0","0","0"
"4766","12","Florida (Nonmetropolitan Portion)",2018,"95.426","70.478","98.753","91.332","91.689"
"4767","13","Georgia (Nonmetropolitan Portion)",2018,"95.749","51.748","97.438","106.929","86.842"
"4768","15","Hawaii (Nonmetropolitan Portion)",2018,"116.194","104.857","98.144","103.017","104.234"
"4769","16","Idaho (Nonmetropolitan Portion)",2018,"96.496","67.188","95.917","78.711","89.063"
"4770","17","Illinois (Nonmetropolitan Portion)",2018,"97.634","53.616","96.252","93.577","87.677"
"4771","18","Indiana (Nonmetropolitan Portion)",2018,"97.543","58.396","95.961","105.454","89"
"4772","19","Iowa (Nonmetropolitan Portion)",2018,"95.875","59.248","96.494","96.245","88.575"
"4773","20","Kansas (Nonmetropolitan Portion)",2018,"94.973","56.783","97.182","116.905","88.699"
"4774","21","Kentucky (Nonmetropolitan Portion)",2018,"92.677","51.397","96.511","104.71","85.724"
"4775","22","Louisiana (Nonmetropolitan Portion)",2018,"93.685","49.697","98.21","102.43","86.167"
"4776","23","Maine (Nonmetropolitan Portion)",2018,"100.987","68.668","99.784","64.508","91.944"
"4777","24","Maryland (Nonmetropolitan Portion)",2018,"96.084","75.521","98.231","100.626","92.862"
"4778","25","Massachusetts (Nonmetropolitan Portion)",2018,"101.021","116.605","99.458","99.542","104.522"
"4779","26","Michigan (Nonmetropolitan Portion)",2018,"97.184","63.314","96.351","97.838","88.829"
"4780","27","Minnesota (Nonmetropolitan Portion)",2018,"93.693","65.715","96.533","88.757","88.9"
"4781","28","Mississippi (Nonmetropolitan Portion)",2018,"92.907","50.143","95.961","110.137","84.63"
"4782","29","Missouri (Nonmetropolitan Portion)",2018,"95.16","52.783","96.529","109.486","86.286"
"4783","30","Montana (Nonmetropolitan Portion)",2018,"96.062","74.102","96.493","79.865","91.826"
"4784","31","Nebraska (Nonmetropolitan Portion)",2018,"94.772","58.081","96.517","103.166","88.819"
"4785","32","Nevada (Nonmetropolitan Portion)",2018,"95.542","82.44","95.343","96.98","93.237"
"4786","33","New Hampshire (Nonmetropolitan Portion)",2018,"100.95","97.8","100.67","86.363","99.908"
"4787","34","New Jersey (Nonmetropolitan Portion)",2018,"0","0","0","0","0"
"4788","35","New Mexico (Nonmetropolitan Portion)",2018,"96.139","59.272","95.553","86.337","87.272"
"4789","36","New York (Nonmetropolitan Portion)",2018,"100.462","72.574","98.204","95.779","93.356"
"4790","37","North Carolina (Nonmetropolitan Portion)",2018,"95.863","57.165","98.04","100.326","87.813"
"4791","38","North Dakota (Nonmetropolitan Portion)",2018,"94.54","72.894","95.805","84.097","91.296"
"4792","39","Ohio (Nonmetropolitan Portion)",2018,"97.495","57.237","96.21","96.99","88.861"
"4793","40","Oklahoma (Nonmetropolitan Portion)",2018,"93.769","52.929","98.137","111.081","87.217"
"4794","41","Oregon (Nonmetropolitan Portion)",2018,"104.626","78.157","103.236","88.52","97.696"
"4795","42","Pennsylvania (Nonmetropolitan Portion)",2018,"100.728","59.073","98.047","97.159","90.393"
"4796","44","Rhode Island (Nonmetropolitan Portion)",2018,"0","0","0","0","0"
"4797","45","South Carolina (Nonmetropolitan Portion)",2018,"95.572","54.924","97.631","107.133","87.15"
"4798","46","South Dakota (Nonmetropolitan Portion)",2018,"95.951","56.301","96.944","94.364","88.891"
"4799","47","Tennessee (Nonmetropolitan Portion)",2018,"92.079","54.501","94.579","103.776","85.283"
"4800","48","Texas (Nonmetropolitan Portion)",2018,"94.344","62.953","98.08","109.374","89.876"
"4801","49","Utah (Nonmetropolitan Portion)",2018,"96.724","70.49","95.838","84.576","90.292"
"4802","50","Vermont (Nonmetropolitan Portion)",2018,"100.78","94.647","99.893","79.919","98.714"
"4803","51","Virginia (Nonmetropolitan Portion)",2018,"95.698","62.136","97.872","100.993","88.828"
"4804","53","Washington (Nonmetropolitan Portion)",2018,"104.783","86.209","103.711","90.775","99.952"
"4805","54","West Virginia (Nonmetropolitan Portion)",2018,"95.447","47.658","98.073","104.937","86.014"
"4806","55","Wisconsin (Nonmetropolitan Portion)",2018,"97.943","66.869","95.476","89.796","90.086"
"4807","56","Wyoming (Nonmetropolitan Portion)",2018,"96.1","77.773","97.325","91.24","93.1"
"4808","0","United States",2019,"99.645","100.275","100.22","98.212","100"
"4809","999","United States (Nonmetropolitan Portion)",2019,"97.001","61.465","97.659","98.495","89.599"
"4810","10180","Abilene, TX (Metropolitan Statistical Area)",2019,"96.152","73.77","97.117","111.552","92.865"
"4811","10420","Akron, OH (Metropolitan Statistical Area)",2019,"96.097","78.88","98.468","95.5","94.488"
"4812","10500","Albany, GA (Metropolitan Statistical Area)",2019,"95.537","49.566","95.568","109.555","85.414"
"4813","10540","Albany-Lebanon, OR (Metropolitan Statistical Area)",2019,"104.741","103.226","101.757","88.76","102.569"
"4814","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2019,"97.488","106.224","98.832","94.115","99.392"
"4815","10740","Albuquerque, NM (Metropolitan Statistical Area)",2019,"99.194","87.77","96.903","87.127","95.892"
"4816","10780","Alexandria, LA (Metropolitan Statistical Area)",2019,"95.355","66.695","97.354","100.037","90.921"
"4817","10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2019,"97.522","99.884","99.008","96.049","98.609"
"4818","11020","Altoona, PA (Metropolitan Statistical Area)",2019,"97.518","56.325","99.049","95.205","90.03"
"4819","11100","Amarillo, TX (Metropolitan Statistical Area)",2019,"96.152","84.25","97.117","111.544","94.877"
"4820","11180","Ames, IA (Metropolitan Statistical Area)",2019,"97.416","88.887","96.378","98.527","95.415"
"4821","11260","Anchorage, AK (Metropolitan Statistical Area)",2019,"98.282","116.011","104.776","109.063","104.31"
"4822","11460","Ann Arbor, MI (Metropolitan Statistical Area)",2019,"96.017","120.605","98.494","95.913","100.193"
"4823","11500","Anniston-Oxford, AL (Metropolitan Statistical Area)",2019,"94.396","54.201","97.144","118.294","88.008"
"4824","11540","Appleton, WI (Metropolitan Statistical Area)",2019,"96.594","76.87","98.162","90.167","93.931"
"4825","11700","Asheville, NC (Metropolitan Statistical Area)",2019,"95.874","77.808","95.712","99.149","92.32"
"4826","12020","Athens-Clarke County, GA (Metropolitan Statistical Area)",2019,"95.537","67.592","95.568","109.625","90.578"
"4827","12060","Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2019,"97.115","101.03","97.857","109.706","98.316"
"4828","12100","Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2019,"97.548","92.441","98.735","103.619","97.329"
"4829","12220","Auburn-Opelika, AL (Metropolitan Statistical Area)",2019,"94.396","70.17","97.144","118.427","91.526"
"4830","12260","Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",2019,"95.658","71.956","95.613","107.469","91.37"
"4831","12420","Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",2019,"96.152","121.398","97.117","111.557","99.973"
"4832","12540","Bakersfield, CA (Metropolitan Statistical Area)",2019,"105.072","88.08","102.111","95.304","100.197"
"4833","12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",2019,"100.375","122.705","100.639","98.402","103.689"
"4834","12620","Bangor, ME (Metropolitan Statistical Area)",2019,"99.247","82.146","101.466","69.813","96.322"
"4835","12700","Barnstable Town, MA (Metropolitan Statistical Area)",2019,"97.84","133.489","100.418","98.027","105.748"
"4836","12940","Baton Rouge, LA (Metropolitan Statistical Area)",2019,"95.355","78.892","97.354","100.15","93.63"
"4837","12980","Battle Creek, MI (Metropolitan Statistical Area)",2019,"96.017","72.658","98.494","95.86","92.745"
"4838","13020","Bay City, MI (Metropolitan Statistical Area)",2019,"96.017","69.135","98.494","95.941","92.82"
"4839","13140","Beaumont-Port Arthur, TX (Metropolitan Statistical Area)",2019,"96.152","68.426","97.117","111.446","92.144"
"4840","13220","Beckley, WV (Metropolitan Statistical Area)",2019,"95.818","52.818","95.63","100.062","86.682"
"4841","13380","Bellingham, WA (Metropolitan Statistical Area)",2019,"105.056","104.398","101.902","89.316","102.903"
"4842","13460","Bend, OR (Metropolitan Statistical Area)",2019,"104.741","105.688","101.757","88.739","103.088"
"4843","13740","Billings, MT (Metropolitan Statistical Area)",2019,"98.868","85.022","97.264","80.781","95.438"
"4844","13780","Binghamton, NY (Metropolitan Statistical Area)",2019,"97.488","79.429","98.832","94.155","94.479"
"4845","13820","Birmingham-Hoover, AL (Metropolitan Statistical Area)",2019,"94.396","72.037","97.144","118.515","92.372"
"4846","13900","Bismarck, ND (Metropolitan Statistical Area)",2019,"97.051","83.432","96.447","81.535","94.338"
"4847","13980","Blacksburg-Christiansburg, VA (Metropolitan Statistical Area)",2019,"95.213","76.762","95.421","99.321","91.693"
"4848","14010","Bloomington, IL (Metropolitan Statistical Area)",2019,"96.691","84.97","98.422","93.297","95.654"
"4849","14020","Bloomington, IN (Metropolitan Statistical Area)",2019,"95.996","85.131","98.287","105.35","95.358"
"4850","14100","Bloomsburg-Berwick, PA (Metropolitan Statistical Area)",2019,"97.518","66.854","99.049","95.169","92.44"
"4851","14260","Boise City, ID (Metropolitan Statistical Area)",2019,"98.639","88.617","96.332","77.14","95.294"
"4852","14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)",2019,"106.488","148.817","104.062","97.119","109.535"
"4853","14500","Boulder, CO (Metropolitan Statistical Area)",2019,"99.18","159.969","96.394","83.853","104.355"
"4854","14540","Bowling Green, KY (Metropolitan Statistical Area)",2019,"94.691","60.99","96.847","101.851","89.328"
"4855","14740","Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)",2019,"105.056","124.421","101.902","89.195","105.916"
"4856","14860","Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)",2019,"98.506","140.595","101.959","103.819","104.918"
"4857","15180","Brownsville-Harlingen, TX (Metropolitan Statistical Area)",2019,"96.152","61.211","97.117","111.47","88.859"
